antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Last Action Hero (1993)=low'}),frozenset({'Batman Forever (1995)=low'}),0.019628356498779455,0.046031983261097,0.0070243610820505155,0.35786802030456855,7.774334168369702,1.0,0.006120828904255855,1.485626081403667,0.8888176509574414,0.11979609175870858,0.32688311512734897,0.2552327114509856
frozenset({'Saving Private Ryan (1998)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.0516614357594779,0.11313704976834554,0.008867633139042494,0.171648987463838,1.5171775100667635,1.0,0.0030228107104182562,1.0706366465543955,0.359451105061728,0.05686900958466453,0.06597630184033366,0.12501427796793838
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Saving Private Ryan (1998)=high'}),0.11313704976834554,0.0516614357594779,0.008867633139042494,0.07837956847203874,1.5171775100667635,1.0,0.0030228107104182562,1.0289903867129602,0.3843675562271124,0.05686900958466453,0.028173622501535704,0.12501427796793838
"frozenset({'Matrix, The (1999)=high'})",frozenset({'Saving Private Ryan (1998)=high'}),0.09126687590295422,0.0516614357594779,0.008469087829422607,0.0927947598253275,1.7962094638127282,1.0,0.0037541099829938957,1.0453407037837765,0.48779123951537745,0.06298629121896998,0.04337409192970157,0.12836459302741787
frozenset({'Saving Private Ryan (1998)=high'}),"frozenset({'Matrix, The (1999)=high'})",0.0516614357594779,0.09126687590295422,0.008469087829422607,0.1639344262295082,1.7962094638127282,1.0,0.0037541099829938957,1.0869160896062704,0.46741962597184283,0.06298629121896998,0.07996577696973402,0.12836459302741787
frozenset({'Saving Private Ryan (1998)=high'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),0.0516614357594779,0.06625815772430628,0.007323270064265431,0.14175506268081003,2.139435618941278,1.0,0.003900278505449828,1.0879666184717915,0.5616000760463884,0.06621621621621622,0.0808541521203596,0.12614068923514188
frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)=high'}),frozenset({'Saving Private Ryan (1998)=high'}),0.06625815772430628,0.0516614357594779,0.007323270064265431,0.1105263157894737,2.1394356189412784,1.0,0.003900278505449828,1.066179450921297,0.570379290808251,0.06621621621621622,0.062071587352495565,0.12614068923514188
frozenset({'Saving Private Ryan (1998)=high'}),"frozenset({'Silence of the Lambs, The (1991)=high'})",0.0516614357594779,0.08952324017336721,0.0075723608827778606,0.14657666345226616,1.6373029301487694,1.0,0.0029474617615811386,1.0668524293109811,0.41044357781931184,0.05667412378821774,0.06266323952053725,0.11558104179847586
"frozenset({'Silence of the Lambs, The (1991)=high'})",frozenset({'Saving Private Ryan (1998)=high'}),0.08952324017336721,0.0516614357594779,0.0075723608827778606,0.08458542014468558,1.6373029301487692,1.0,0.0029474617615811386,1.0359662005715613,0.4275117064657704,0.05667412378821774,0.03471754247553444,0.11558104179847586
frozenset({'Forrest Gump (1994)=high'}),frozenset({'Saving Private Ryan (1998)=high'}),0.09390723857918597,0.0516614357594779,0.007074179245753001,0.0753315649867374,1.4581779209052845,1.0,0.0022227964725444202,1.0255985046433644,0.34677755337833027,0.051079136690647474,0.024959576800734396,0.10613251344804565
frozenset({'Saving Private Ryan (1998)=high'}),frozenset({'Forrest Gump (1994)=high'}),0.0516614357594779,0.09390723857918597,0.007074179245753001,0.1369334619093539,1.4581779209052843,1.0,0.0022227964725444202,1.0498527302719376,0.3313295934463685,0.051079136690647474,0.04748545089655053,0.10613251344804565
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Saving Private Ryan (1998)=high'}),0.09525232899915309,0.0516614357594779,0.007921088028695263,0.08315899581589958,1.6096919219021721,1.0,0.003000215953164862,1.0343544408601701,0.4186394994595858,0.05698924731182796,0.03321341263986932,0.11824295017410216
frozenset({'Saving Private Ryan (1998)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.0516614357594779,0.09525232899915309,0.007921088028695263,0.15332690453230474,1.6096919219021721,1.0,0.003000215953164862,1.068591497526057,0.39939650922912046,0.05698924731182796,0.06418869856709175,0.11824295017410216
frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),0.02007671997210183,0.024909081851242965,0.009764360085687242,0.48635235732009924,19.525101736972704,1.0,0.009264267424597673,1.898365410695406,0.9682226118713881,0.2772277227722772,0.4732310258256962,0.4391761786600496
frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),0.024909081851242965,0.02007671997210183,0.009764360085687242,0.39199999999999996,19.5251017369727,1.0,0.009264267424597673,1.6117159210985166,0.973020935753855,0.2772277227722772,0.3795432638535841,0.4391761786600496
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),0.01798435709659742,0.024909081851242965,0.010860359687141932,0.6038781163434903,24.24329085872576,1.0,0.010412385864180805,2.4615931570049043,0.9763097782378173,0.3390357698289269,0.5937590266879313,0.5199390581717451
frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),0.024909081851242965,0.01798435709659742,0.010860359687141932,0.436,24.24329085872576,1.0,0.010412385864180805,1.7411624874173803,0.9832431588731341,0.3390357698289269,0.4256710633116883,0.5199390581717451
frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),0.02007671997210183,0.01798435709659742,0.009266178448662381,0.46153846153846145,25.663328361389297,1.0,0.008905111547355713,1.8237433368206046,0.980723606168446,0.3217993079584774,0.45167722902097895,0.48838695930108666
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),0.01798435709659742,0.02007671997210183,0.009266178448662381,0.5152354570637119,25.6633283613893,1.0,0.008905111547355713,2.02144173765755,0.9786339962121212,0.3217993079584774,0.505303575477371,0.48838695930108666
"frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low', 'Star Wars: Episode V - The Empire Strikes Back (1980)=low'})",frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),0.009266178448662381,0.024909081851242965,0.007173815573157973,0.7741935483870969,31.08077419354839,1.0,0.006943003575732018,4.318259780373069,0.9768776922947988,0.2656826568265682,0.7684252335755477,0.5310967741935484
"frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low', 'Star Wars: Episode IV - A New Hope (1977)=low'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),0.009764360085687242,0.01798435709659742,0.007173815573157973,0.7346938775510204,40.85182882017073,1.0,0.0069982098345572116,3.701443577097441,0.985140558881566,0.3486682808716707,0.7298351361648556,0.5667929221550116
"frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low', 'Star Wars: Episode IV - A New Hope (1977)=low'})",frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),0.010860359687141932,0.02007671997210183,0.007173815573157973,0.6605504587155964,32.90131354292349,1.0,0.006955775172922922,2.886801014136241,0.9802519656397773,0.3018867924528301,0.6535957985662515,0.5089352789855898
frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low'}),"frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low', 'Star Wars: Episode IV - A New Hope (1977)=low'})",0.02007671997210183,0.010860359687141932,0.007173815573157973,0.3573200992555831,32.90131354292348,1.0,0.006955775172922922,1.539086004038926,0.9894714172739083,0.3018867924528301,0.35026372965788566,0.5089352789855898
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=low'}),"frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low', 'Star Wars: Episode IV - A New Hope (1977)=low'})",0.01798435709659742,0.009764360085687242,0.007173815573157973,0.39889196675900274,40.851828820170724,1.0,0.0069982098345572116,1.6473505346039947,0.9933867131132755,0.3486682808716707,0.392964655066331,0.5667929221550116
frozenset({'Star Wars: Episode IV - A New Hope (1977)=low'}),"frozenset({'Star Wars: Episode VI - Return of the Jedi (1983)=low', 'Star Wars: Episode V - The Empire Strikes Back (1980)=low'})",0.024909081851242965,0.009266178448662381,0.007173815573157973,0.288,31.080774193548386,1.0,0.006943003575732018,1.391480086448508,0.9925492600350823,0.2656826568265682,0.2813407753809021,0.5310967741935484
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=low'})","frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=low'})",0.023165446121655955,0.025955263288995167,0.016689084840332786,0.7204301075268817,27.75660949786391,1.0,0.016087819587038175,3.4840830966970557,0.9868329710078737,0.5145929339477726,0.7129804392587509,0.6817121746847461
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=low'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=low'})",0.025955263288995167,0.023165446121655955,0.016689084840332786,0.6429942418426104,27.756609497863913,1.0,0.016087819587038175,2.736187110594717,0.98965941568752,0.5145929339477726,0.6345279180184985,0.6817121746847461
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",frozenset({'Pirates of the Caribbean: The Curse of the Black Pearl (2003)=high'}),0.06904797489164549,0.03850944054202162,0.007373088227967917,0.10678210678210678,2.7728812799964158,1.0,0.004714089344331093,1.0764345035611937,0.6867854369058414,0.07359522625559423,0.0710071103335352,0.14912197189040655
frozenset({'Pirates of the Caribbean: The Curse of the Black Pearl (2003)=high'}),"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.03850944054202162,0.06904797489164549,0.007373088227967917,0.19146183699870634,2.7728812799964158,1.0,0.004714089344331093,1.151401464654013,0.6649719927181067,0.07359522625559423,0.13149320137395154,0.14912197189040655
frozenset({'Ace Ventura: When Nature Calls (1995)=low'}),"frozenset({'Cable Guy, The (1996)=low'})",0.04787525531808898,0.02705126289044986,0.007522542719075375,0.15712799167533817,5.808527029280042,1.0,0.006227456601518342,1.1543256004472564,0.8694651811974863,0.11160384331116038,0.13369330142852345,0.21760635311207055
"frozenset({'Cable Guy, The (1996)=low'})",frozenset({'Ace Ventura: When Nature Calls (1995)=low'}),0.02705126289044986,0.04787525531808898,0.007522542719075375,0.27808471454880296,5.808527029280043,1.0,0.006227456601518342,1.3188870825568308,0.8508560441908017,0.11160384331116038,0.24178497672342622,0.21760635311207055
frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),0.04872216410103124,0.0332785333532606,0.016938175658845214,0.3476482617586912,10.446622093236838,1.0,0.01531677349576601,1.4819021855493903,0.9505900836375399,0.2603369065849923,0.32519162887308467,0.42831514884341737
frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),0.0332785333532606,0.04872216410103124,0.016938175658845214,0.5089820359281436,10.446622093236837,1.0,0.01531677349576601,1.9373585194527774,0.9354041559937555,0.2603369065849923,0.48383327610293936,0.42831514884341737
frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),0.01932944751656454,0.0332785333532606,0.010959996014546903,0.5670103092783505,17.038320266683126,1.0,0.01031674035066681,2.232666244398422,0.9598623779065739,0.2631578947368421,0.5521050212906122,0.44817581332181
frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),0.0332785333532606,0.01932944751656454,0.010959996014546903,0.32934131736526945,17.038320266683126,1.0,0.01031674035066681,1.4622498416494083,0.9737124920943524,0.2631578947368421,0.31612234002911116,0.44817581332181
frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),0.01932944751656454,0.04872216410103124,0.009465451103472326,0.4896907216494845,10.05067674403896,1.0,0.008523678589587998,1.8641202036808076,0.9182535459807761,0.16156462585034012,0.4635539070788218,0.34198237513967067
frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),0.04872216410103124,0.01932944751656454,0.009465451103472326,0.19427402862985685,10.05067674403896,1.0,0.008523678589587998,1.2171266501634517,0.9466258734030678,0.16156462585034012,0.17839281568133689,0.34198237513967067
"frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low', 'Star Wars: Episode I - The Phantom Menace (1999)=low'})",frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),0.009465451103472326,0.0332785333532606,0.007472724555372889,0.7894736842105263,23.723211471793256,1.0,0.007157728225122328,4.591926966572013,0.9670002850005869,0.21186440677966098,0.7822265015798967,0.5070122912070596
"frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low', 'Star Wars: Episode II - Attack of the Clones (2002)=low'})",frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),0.010959996014546903,0.04872216410103124,0.007472724555372889,0.6818181818181819,13.994004461795873,1.0,0.006938729831005487,2.9897303413967595,0.9388304034654713,0.1431297709923664,0.6655216739270157,0.4175962074735081
"frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low', 'Star Wars: Episode II - Attack of the Clones (2002)=low'})",frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),0.016938175658845214,0.01932944751656454,0.007472724555372889,0.44117647058823534,22.82406003638569,1.0,0.00714531897794889,1.7548841465493055,0.9726617003665603,0.2595155709342561,0.430161813264803,0.4138872043662826
frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low'}),"frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low', 'Star Wars: Episode II - Attack of the Clones (2002)=low'})",0.01932944751656454,0.016938175658845214,0.007472724555372889,0.3865979381443299,22.82406003638569,1.0,0.00714531897794889,1.602638604388101,0.9750334434002201,0.2595155709342561,0.3760290078736702,0.4138872043662826
frozenset({'Star Wars: Episode I - The Phantom Menace (1999)=low'}),"frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low', 'Star Wars: Episode II - Attack of the Clones (2002)=low'})",0.04872216410103124,0.010959996014546903,0.007472724555372889,0.15337423312883436,13.994004461795873,1.0,0.006938729831005487,1.1682139177509336,0.9760984550929562,0.1431297709923664,0.14399239316955081,0.4175962074735081
frozenset({'Star Wars: Episode II - Attack of the Clones (2002)=low'}),"frozenset({'Star Wars: Episode III - Revenge of the Sith (2005)=low', 'Star Wars: Episode I - The Phantom Menace (1999)=low'})",0.0332785333532606,0.009465451103472326,0.007472724555372889,0.2245508982035928,23.723211471793256,1.0,0.007157728225122328,1.2773688777275687,0.9908202353345358,0.21186440677966098,0.21714078256001199,0.5070122912070596
frozenset({'Batman Forever (1995)=low'}),"frozenset({'Net, The (1995)=low'})",0.046031983261097,0.024510536541623076,0.008419269665720121,0.1829004329004329,7.462114613029247,1.0,0.007291001057915622,1.1938440585901196,0.9077764809817499,0.13552526062550121,0.1623696639400638,0.26319818392989125
"frozenset({'Net, The (1995)=low'})",frozenset({'Batman Forever (1995)=low'}),0.024510536541623076,0.046031983261097,0.008419269665720121,0.3434959349593496,7.4621146130292475,1.0,0.007291001057915622,1.4531029852493507,0.8877489318379821,0.13552526062550121,0.3118175310689344,0.26319818392989125
